Team,Giocatore,Ruolo,Squadra,Tier,Weight,ScoreAuto,PrezzoAttuale,ForzaGiocatore,Source
Due Amici al Var,Sava,P,Udinese,low,0.304,0.304,1.0,30.40,tier
Due Amici al Var,Perin,P,Juventus,low,0.283,0.283,3.0,28.30,tier
Due Amici al Var,Maldini,C,Atalanta,low,0.231,0.231,3.0,23.10,tier
Due Amici al Var,Joao Mario,D,Juventus,low,0.211,0.211,2.0,21.10,tier
Due Amici al Var,Diouf,C,Inter,low,0.167,0.167,2.0,16.70,tier
Due Amici al Var,Pavoletti,A,Cagliari,low,0.137,0.137,1.0,13.70,tier
Longobarda,Berardi,A,Sassuolo,top,0.903,0.903,21.0,90.30,tier
Longobarda,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Longobarda,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
Longobarda,Soulè,A,Roma,semitop,0.808,0.808,26.0,80.80,tier
Longobarda,Maignan,P,Milan,top,0.950,0.670,20.0,74.00,tier
Longobarda,Konè M.,C,Roma,starter,0.681,0.681,17.0,68.10,tier
Longobarda,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
Longobarda,Akanji,D,Inter,scommessa,0.577,0.577,11.0,57.70,tier
Longobarda,Cambiaso,D,Juventus,scommessa,0.557,0.557,10.0,55.70,tier
Longobarda,Vasquez,D,Genoa,scommessa,0.554,0.554,10.0,55.40,tier
Longobarda,Dybala,A,Roma,scommessa,0.525,0.525,13.0,52.50,tier
Longobarda,Dodò,D,Fiorentina,scommessa,0.468,0.468,6.0,46.80,tier
Longobarda,Bondo,C,Cremonese,low,0.398,0.398,7.0,39.80,tier
Longobarda,Baldanzi,C,Genoa,low,0.362,0.362,6.0,36.20,tier
Longobarda,Pezzella Giu.,D,Cremonese,low,0.357,0.357,4.0,35.70,tier
Longobarda,Nelsson,D,Verona,low,0.354,0.354,4.0,35.40,tier
Longobarda,Solomon,A,Fiorentina,low,0.331,0.331,7.0,33.10,tier
Longobarda,Vergara,C,Napoli,low,0.320,0.320,2.0,32.00,tier
Longobarda,Marin M.,C,Pisa,low,0.300,0.300,5.0,30.00,tier
Longobarda,Perin,P,Juventus,low,0.283,0.283,3.0,28.30,tier
Longobarda,Zemura,D,Udinese,low,0.279,0.279,2.0,27.90,tier
Longobarda,Miller L.,C,Udinese,low,0.238,0.238,3.0,23.80,tier
Longobarda,Terracciano,P,Milan,low,0.143,0.143,1.0,14.30,tier
SPERA EBBASTA,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
SPERA EBBASTA,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
SPERA EBBASTA,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
SPERA EBBASTA,Rabiot,C,Milan,semitop,0.850,0.830,23.0,83.50,tier
SPERA EBBASTA,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
SPERA EBBASTA,Konè I.,C,Sassuolo,starter,0.692,0.692,16.0,69.20,tier
SPERA EBBASTA,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
SPERA EBBASTA,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
SPERA EBBASTA,Sommer,P,Inter,scommessa,0.572,0.572,14.0,57.20,tier
SPERA EBBASTA,Valeri,D,Parma,scommessa,0.550,0.550,10.0,55.00,tier
SPERA EBBASTA,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
SPERA EBBASTA,Dodò,D,Fiorentina,scommessa,0.468,0.468,6.0,46.80,tier
SPERA EBBASTA,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
SPERA EBBASTA,Zerbin,C,Cremonese,low,0.394,0.394,6.0,39.40,tier
SPERA EBBASTA,Obert,D,Cagliari,low,0.383,0.383,5.0,38.30,tier
SPERA EBBASTA,Silvestri,P,Cremonese,low,0.283,0.283,1.0,28.30,tier
SPERA EBBASTA,Nicolussi Caviglia,C,Fiorentina,low,0.249,0.249,3.0,24.90,tier
SPERA EBBASTA,Marianucci,D,Napoli,low,0.212,0.212,2.0,21.20,tier
SPERA EBBASTA,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
SPERA EBBASTA,Ilkhan,C,Torino,low,0.200,0.200,2.0,20.00,tier
SPERA EBBASTA,Gueye,A,Udinese,low,0.179,0.179,2.0,17.90,tier
SPERA EBBASTA,Martinez Jo.,P,Inter,low,0.145,0.145,1.0,14.50,tier
SPERA EBBASTA,Trepy,A,Cagliari,low,0.067,0.067,1.0,6.70,tier
Lions,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
Lions,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Lions,Thuram,A,Inter,top,0.889,0.889,29.0,88.90,tier
Lions,Douvikas,A,Como,top,0.830,0.830,21.0,83.00,tier
Lions,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
Lions,Di Gregorio,P,Juventus,starter,0.605,0.605,16.0,60.50,tier
Lions,Gosens,D,Fiorentina,starter,0.583,0.583,10.0,58.30,tier
Lions,Pasalic,C,Atalanta,starter,0.583,0.583,13.0,58.30,tier
Lions,Cambiaso,D,Juventus,scommessa,0.557,0.557,10.0,55.70,tier
Lions,Cancellieri,A,Lazio,scommessa,0.555,0.555,14.0,55.50,tier
Lions,Loftus-Cheek,C,Milan,scommessa,0.546,0.546,13.0,54.60,tier
Lions,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Lions,Kristensen T.,D,Udinese,scommessa,0.451,0.451,7.0,45.10,tier
Lions,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
Lions,Ndour,C,Fiorentina,low,0.400,0.400,6.0,40.00,tier
Lions,Prati,C,Cagliari,low,0.388,0.388,6.0,38.80,tier
Lions,Perin,P,Juventus,low,0.283,0.283,3.0,28.30,tier
Lions,Provstgaard,D,Lazio,low,0.275,0.275,3.0,27.50,tier
Lions,Van Der Brempt,D,Como,low,0.214,0.214,3.0,21.40,tier
Lions,Moro L.,A,Sassuolo,low,0.179,0.179,1.0,17.90,tier
Lions,Hojholt,C,Pisa,low,0.152,0.152,2.0,15.20,tier
Lions,Sportiello,P,Atalanta,low,0.125,0.125,1.0,12.50,tier
Lions,Okereke,A,Cremonese,low,0.071,0.071,1.0,7.10,tier
I Cigni,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
I Cigni,Berardi,A,Sassuolo,top,0.903,0.903,21.0,90.30,tier
I Cigni,Baturina,C,Como,top,0.950,0.847,14.0,87.27,tier
I Cigni,Isaksen,C,Lazio,starter,0.655,0.655,14.0,65.50,tier
I Cigni,Sommer,P,Inter,scommessa,0.572,0.572,14.0,57.20,tier
I Cigni,Malen,A,Roma,top,0.940,0.443,15.0,56.73,tier
I Cigni,Hermoso,D,Roma,scommessa,0.561,0.561,10.0,56.10,tier
I Cigni,Valeri,D,Parma,scommessa,0.550,0.550,10.0,55.00,tier
I Cigni,Valle,D,Como,scommessa,0.536,0.536,8.0,53.60,tier
I Cigni,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
I Cigni,Tramoni M.,C,Pisa,scommessa,0.511,0.511,9.0,51.10,tier
I Cigni,Politano,C,Napoli,scommessa,0.483,0.483,11.0,48.30,tier
I Cigni,Dodò,D,Fiorentina,scommessa,0.468,0.468,6.0,46.80,tier
I Cigni,Folorunsho,C,Cagliari,low,0.437,0.437,8.0,43.70,tier
I Cigni,Rowe,C,Bologna,low,0.436,0.436,7.0,43.60,tier
I Cigni,Doig,D,Sassuolo,low,0.429,0.429,6.0,42.90,tier
I Cigni,Ndour,C,Fiorentina,low,0.400,0.400,6.0,40.00,tier
I Cigni,Zapata D.,A,Torino,low,0.348,0.348,7.0,34.80,tier
I Cigni,Vergara,C,Napoli,low,0.320,0.320,2.0,32.00,tier
I Cigni,Almqvist,A,Parma,low,0.232,0.232,3.0,23.20,tier
I Cigni,Lykogiannis,D,Bologna,low,0.231,0.231,2.0,23.10,tier
I Cigni,Martinez Jo.,P,Inter,low,0.145,0.145,1.0,14.50,tier
I Cigni,Sportiello,P,Atalanta,low,0.125,0.125,1.0,12.50,tier
Sciabolata Classica,Berardi,A,Sassuolo,top,0.903,0.903,21.0,90.30,tier
Sciabolata Classica,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Sciabolata Classica,Zielinski,C,Inter,top,0.838,0.838,19.0,83.80,tier
Sciabolata Classica,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
Sciabolata Classica,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
Sciabolata Classica,Svilar,P,Roma,top,0.930,0.655,19.0,72.38,tier
Sciabolata Classica,Vlasic,C,Torino,starter,0.720,0.720,18.0,72.00,tier
Sciabolata Classica,Martin,D,Genoa,starter,0.651,0.651,14.0,65.10,tier
Sciabolata Classica,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
Sciabolata Classica,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
Sciabolata Classica,Angori,D,Pisa,scommessa,0.526,0.526,9.0,52.60,tier
Sciabolata Classica,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
Sciabolata Classica,Tavares N.,D,Lazio,low,0.384,0.384,6.0,38.40,tier
Sciabolata Classica,Veiga D.,D,Lecce,low,0.377,0.377,5.0,37.70,tier
Sciabolata Classica,Zapata D.,A,Torino,low,0.348,0.348,7.0,34.80,tier
Sciabolata Classica,Vergara,C,Napoli,low,0.320,0.320,2.0,32.00,tier
Sciabolata Classica,Perin,P,Juventus,low,0.283,0.283,3.0,28.30,tier
Sciabolata Classica,Zè Pedro,D,Cagliari,low,0.242,0.242,2.0,24.20,tier
Sciabolata Classica,Rugani,D,Juventus,low,0.203,0.203,2.0,20.30,tier
Sciabolata Classica,Sala A.,C,Lecce,low,0.158,0.158,1.0,15.80,tier
Sciabolata Classica,Hojholt,C,Pisa,low,0.152,0.152,2.0,15.20,tier
Sciabolata Classica,Gollini,P,Roma,low,0.125,0.125,1.0,12.50,tier
Sciabolata Classica,Stengs,C,Pisa,low,0.061,0.061,1.0,6.10,tier
HeineKean,Thuram,A,Inter,top,0.889,0.889,29.0,88.90,tier
HeineKean,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
HeineKean,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
HeineKean,Svilar,P,Roma,top,0.930,0.655,19.0,72.38,tier
HeineKean,Gudmundsson A.,C,Fiorentina,starter,0.714,0.714,17.0,71.40,tier
HeineKean,Conceicao,C,Juventus,starter,0.645,0.645,15.0,64.50,tier
HeineKean,Ramon,D,Como,starter,0.636,0.636,12.0,63.60,tier
HeineKean,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
HeineKean,Cambiaso,D,Juventus,scommessa,0.557,0.557,10.0,55.70,tier
HeineKean,Loftus-Cheek,C,Milan,scommessa,0.546,0.546,13.0,54.60,tier
HeineKean,Angori,D,Pisa,scommessa,0.526,0.526,9.0,52.60,tier
HeineKean,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
HeineKean,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
HeineKean,Fagioli,C,Fiorentina,low,0.431,0.431,8.0,43.10,tier
HeineKean,Prati,C,Cagliari,low,0.388,0.388,6.0,38.80,tier
HeineKean,Obert,D,Cagliari,low,0.383,0.383,5.0,38.30,tier
HeineKean,Floriani Mussolini,D,Cremonese,low,0.362,0.362,4.0,36.20,tier
HeineKean,Cheddira,A,Lecce,low,0.335,0.335,6.0,33.50,tier
HeineKean,Vergara,C,Napoli,low,0.320,0.320,2.0,32.00,tier
HeineKean,Morata,A,Como,low,0.269,0.269,4.0,26.90,tier
HeineKean,Gollini,P,Roma,low,0.125,0.125,1.0,12.50,tier
HeineKean,Vasquez D.,P,Roma,low,0.125,0.125,1.0,12.50,tier
HeineKean,Marchwinski,C,Lecce,low,0.061,0.061,1.0,6.10,tier
ROCKY 3,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
ROCKY 3,Berardi,A,Sassuolo,top,0.903,0.903,21.0,90.30,tier
ROCKY 3,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
ROCKY 3,Rabiot,C,Milan,semitop,0.850,0.830,23.0,83.50,tier
ROCKY 3,Douvikas,A,Como,top,0.830,0.830,21.0,83.00,tier
ROCKY 3,Palestra,D,Cagliari,semitop,0.736,0.736,15.0,73.60,tier
ROCKY 3,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
ROCKY 3,Milinkovic-Savic V.,P,Napoli,starter,0.653,0.653,19.0,65.30,tier
ROCKY 3,Martin,D,Genoa,starter,0.651,0.651,14.0,65.10,tier
ROCKY 3,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
ROCKY 3,Tomori,D,Milan,scommessa,0.500,0.500,7.0,50.00,tier
ROCKY 3,Ederson D.S.,C,Atalanta,scommessa,0.476,0.476,10.0,47.60,tier
ROCKY 3,Frendrup,C,Genoa,low,0.442,0.442,9.0,44.20,tier
ROCKY 3,Meret,P,Napoli,low,0.377,0.377,8.0,37.70,tier
ROCKY 3,Solomon,A,Fiorentina,low,0.331,0.331,7.0,33.10,tier
ROCKY 3,Koopmeiners,C,Juventus,low,0.299,0.299,5.0,29.90,tier
ROCKY 3,Rovella,C,Lazio,low,0.225,0.225,4.0,22.50,tier
ROCKY 3,Joao Mario,D,Juventus,low,0.211,0.211,2.0,21.10,tier
ROCKY 3,Ilkhan,C,Torino,low,0.200,0.200,2.0,20.00,tier
ROCKY 3,Coppola F.,D,Pisa,low,0.164,0.164,2.0,16.40,tier
ROCKY 3,Pavoletti,A,Cagliari,low,0.137,0.137,1.0,13.70,tier
ROCKY 3,Contini,P,Napoli,low,0.125,0.125,1.0,12.50,tier
ROCKY 3,Marchwinski,C,Lecce,low,0.061,0.061,1.0,6.10,tier
buttiglia25,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
buttiglia25,Yildiz,A,Juventus,top,0.919,0.919,30.0,91.90,tier
buttiglia25,Thuram,A,Inter,top,0.889,0.889,29.0,88.90,tier
buttiglia25,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
buttiglia25,McTominay,C,Napoli,semitop,0.808,0.808,25.0,80.80,tier
buttiglia25,Svilar,P,Roma,top,0.930,0.655,19.0,72.38,tier
buttiglia25,Martin,D,Genoa,starter,0.651,0.651,14.0,65.10,tier
buttiglia25,Zaccagni,C,Lazio,starter,0.588,0.588,14.0,58.80,tier
buttiglia25,Dumfries,D,Inter,scommessa,0.552,0.552,10.0,55.20,tier
buttiglia25,Idrissi R.,D,Cagliari,scommessa,0.546,0.546,8.0,54.60,tier
buttiglia25,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
buttiglia25,Bellanova,D,Atalanta,low,0.441,0.441,6.0,44.10,tier
buttiglia25,Zerbin,C,Cremonese,low,0.394,0.394,6.0,39.40,tier
buttiglia25,Pezzella Giu.,D,Cremonese,low,0.357,0.357,4.0,35.70,tier
buttiglia25,Ramadani,C,Lecce,low,0.336,0.336,5.0,33.60,tier
buttiglia25,Juan Jesus,D,Napoli,low,0.306,0.306,4.0,30.60,tier
buttiglia25,Tameze,C,Torino,low,0.306,0.306,5.0,30.60,tier
buttiglia25,Harroui,C,Verona,low,0.247,0.247,2.0,24.70,tier
buttiglia25,Akpa Akpro,C,Verona,low,0.207,0.207,2.0,20.70,tier
buttiglia25,Pavoletti,A,Cagliari,low,0.137,0.137,1.0,13.70,tier
buttiglia25,Gollini,P,Roma,low,0.125,0.125,1.0,12.50,tier
buttiglia25,Vasquez D.,P,Roma,low,0.125,0.125,1.0,12.50,tier
buttiglia25,Albarracin,A,Cag,low,0.067,0.067,1.0,6.70,tier
Fc nipiri,Berardi,A,Sassuolo,top,0.903,0.903,21.0,90.30,tier
Fc nipiri,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Fc nipiri,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
Fc nipiri,Bonny,A,Inter,semitop,0.799,0.799,14.0,79.90,tier
Fc nipiri,Scalvini,D,Atalanta,starter,0.676,0.676,12.0,67.60,tier
Fc nipiri,Milinkovic-Savic V.,P,Napoli,starter,0.653,0.653,19.0,65.30,tier
Fc nipiri,Di Lorenzo,D,Napoli,starter,0.607,0.607,12.0,60.70,tier
Fc nipiri,Thuram K.,C,Juventus,starter,0.605,0.605,13.0,60.50,tier
Fc nipiri,Gosens,D,Fiorentina,starter,0.583,0.583,10.0,58.30,tier
Fc nipiri,Solet,D,Udinese,starter,0.580,0.580,11.0,58.00,tier
Fc nipiri,Akanji,D,Inter,scommessa,0.577,0.577,11.0,57.70,tier
Fc nipiri,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
Fc nipiri,Karlstrom,C,Udinese,scommessa,0.475,0.475,10.0,47.50,tier
Fc nipiri,Doig,D,Sassuolo,low,0.429,0.429,6.0,42.90,tier
Fc nipiri,Meret,P,Napoli,low,0.377,0.377,8.0,37.70,tier
Fc nipiri,Musah,C,Atalanta,low,0.333,0.333,5.0,33.30,tier
Fc nipiri,Gineitis,C,Torino,low,0.311,0.311,4.0,31.10,tier
Fc nipiri,Zarraga,C,Udinese,low,0.169,0.169,2.0,16.90,tier
Fc nipiri,Pavoletti,A,Cagliari,low,0.137,0.137,1.0,13.70,tier
Fc nipiri,Satalino,P,Sassuolo,low,0.125,0.125,1.0,12.50,tier
Fc nipiri,Buffon L. *,A,Pisa,low,0.067,0.067,1.0,6.70,tier
Fc nipiri,Liteta,C,Cagliari,low,0.065,0.065,1.0,6.50,tier
Fc nipiri,Mbambi *,D,Pisa,low,0.000,0.000,1.0,1.50,fallback_price
lagg,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
lagg,Scamacca,A,Atalanta,semitop,0.840,0.847,22.0,84.52,tier
lagg,Maignan,P,Milan,top,0.950,0.670,20.0,74.00,tier
lagg,Malinovskyi,C,Genoa,starter,0.680,0.680,12.0,68.00,tier
lagg,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
lagg,McKennie,C,Juventus,starter,0.657,0.657,14.0,65.70,tier
lagg,Martin,D,Genoa,starter,0.651,0.651,14.0,65.10,tier
lagg,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
lagg,Da Cunha,C,Como,starter,0.611,0.611,11.0,61.10,tier
lagg,Zaccagni,C,Lazio,starter,0.588,0.588,14.0,58.80,tier
lagg,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
lagg,Miranda J.,D,Bologna,scommessa,0.557,0.557,11.0,55.70,tier
lagg,Heggem,D,Bologna,scommessa,0.500,0.500,9.0,50.00,tier
lagg,Zapata D.,A,Torino,low,0.348,0.348,7.0,34.80,tier
lagg,Olivera,D,Napoli,low,0.304,0.304,3.0,30.40,tier
lagg,Nicolussi Caviglia,C,Fiorentina,low,0.249,0.249,3.0,24.90,tier
lagg,Maldini,C,Atalanta,low,0.231,0.231,3.0,23.10,tier
lagg,Nkounkou,D,Torino,low,0.225,0.225,2.0,22.50,tier
lagg,Joao Mario,D,Juventus,low,0.211,0.211,2.0,21.10,tier
lagg,Sala A.,C,Lecce,low,0.158,0.158,1.0,15.80,tier
lagg,Terracciano,P,Milan,low,0.143,0.143,1.0,14.30,tier
lagg,Pavoletti,A,Cagliari,low,0.137,0.137,1.0,13.70,tier
lagg,Torriani,P,Milan,low,0.125,0.125,1.0,12.50,tier
CuginiDiCampagna,Pulisic,C,Milan,top,0.970,0.947,31.0,95.28,tier
CuginiDiCampagna,Martinez L.,A,Inter,top,0.951,0.951,34.0,95.10,tier
CuginiDiCampagna,Orsolini,C,Bologna,top,0.950,0.820,24.0,85.25,tier
CuginiDiCampagna,Zaniolo,C,Udinese,semitop,0.780,0.780,20.0,78.00,tier
CuginiDiCampagna,Carnesecchi,P,Atalanta,top,0.920,0.661,17.0,72.58,tier
CuginiDiCampagna,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
CuginiDiCampagna,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
CuginiDiCampagna,Ramon,D,Como,starter,0.636,0.636,12.0,63.60,tier
CuginiDiCampagna,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
CuginiDiCampagna,Pinamonti,A,Sassuolo,scommessa,0.548,0.548,14.0,54.80,tier
CuginiDiCampagna,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
CuginiDiCampagna,Muharemovic,D,Sassuolo,scommessa,0.509,0.509,7.0,50.90,tier
CuginiDiCampagna,Frese,D,Verona,low,0.430,0.430,6.0,43.00,tier
CuginiDiCampagna,Adopo,C,Cagliari,low,0.414,0.414,6.0,41.40,tier
CuginiDiCampagna,Pongracic,D,Fiorentina,low,0.351,0.351,5.0,35.10,tier
CuginiDiCampagna,Nicolussi Caviglia,C,Fiorentina,low,0.249,0.249,3.0,24.90,tier
CuginiDiCampagna,Joao Mario,D,Juventus,low,0.211,0.211,2.0,21.10,tier
CuginiDiCampagna,Collocolo,C,Cremonese,low,0.169,0.169,2.0,16.90,tier
CuginiDiCampagna,Strefezza,C,Par,low,0.000,0.000,10.0,15.00,fallback_price
CuginiDiCampagna,Rossi F.,P,Atalanta,low,0.125,0.125,1.0,12.50,tier
CuginiDiCampagna,Sportiello,P,Atalanta,low,0.125,0.125,1.0,12.50,tier
CuginiDiCampagna,Trepy,A,Cagliari,low,0.067,0.067,1.0,6.70,tier
CuginiDiCampagna,Marchwinski,C,Lecce,low,0.061,0.061,1.0,6.10,tier
Evergreen,Dimarco,D,Inter,top,0.980,0.914,29.0,93.05,tier
Evergreen,Zielinski,C,Inter,top,0.838,0.838,19.0,83.80,tier
Evergreen,Palestra,D,Cagliari,semitop,0.736,0.736,15.0,73.60,tier
Evergreen,Gudmundsson A.,C,Fiorentina,starter,0.714,0.714,17.0,71.40,tier
Evergreen,Ostigard,D,Genoa,starter,0.704,0.704,15.0,70.40,tier
Evergreen,Zalewski,C,Atalanta,starter,0.648,0.648,15.0,64.80,tier
Evergreen,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
Evergreen,Hermoso,D,Roma,scommessa,0.561,0.561,10.0,56.10,tier
Evergreen,Buongiorno,D,Napoli,scommessa,0.555,0.555,10.0,55.50,tier
Evergreen,De Gea,P,Fiorentina,scommessa,0.534,0.534,11.0,53.40,tier
Evergreen,Sucic P.,C,Inter,scommessa,0.527,0.527,11.0,52.70,tier
Evergreen,Kossounou,D,Atalanta,scommessa,0.501,0.501,8.0,50.10,tier
Evergreen,Politano,C,Napoli,scommessa,0.483,0.483,11.0,48.30,tier
Evergreen,Ekhator,A,Genoa,low,0.430,0.430,10.0,43.00,tier
Evergreen,Pezzella Giu.,D,Cremonese,low,0.357,0.357,4.0,35.70,tier
Evergreen,Zapata D.,A,Torino,low,0.348,0.348,7.0,34.80,tier
Evergreen,Iannoni,C,Sassuolo,low,0.301,0.301,5.0,30.10,tier
Evergreen,Harroui,C,Verona,low,0.247,0.247,2.0,24.70,tier
Evergreen,Ilkhan,C,Torino,low,0.200,0.200,2.0,20.00,tier
Evergreen,Lukaku,A,Napoli,low,0.151,0.151,15.0,15.10,tier
Evergreen,Pavoletti,A,Cagliari,low,0.137,0.137,1.0,13.70,tier
Evergreen,Gollini,P,Roma,low,0.125,0.125,1.0,12.50,tier
Evergreen,Lezzerini,P,Fiorentina,low,0.125,0.125,1.0,12.50,tier
Kung-Fu Pandev,Paz N.,C,Como,top,0.970,0.875,30.0,89.88,tier
Kung-Fu Pandev,Hojlund,A,Napoli,top,0.940,0.788,25.0,82.60,tier
Kung-Fu Pandev,Soulè,A,Roma,semitop,0.808,0.808,26.0,80.80,tier
Kung-Fu Pandev,Vlasic,C,Torino,starter,0.720,0.720,18.0,72.00,tier
Kung-Fu Pandev,Wesley,D,Roma,starter,0.677,0.677,16.0,67.70,tier
Kung-Fu Pandev,McKennie,C,Juventus,starter,0.657,0.657,14.0,65.70,tier
Kung-Fu Pandev,Kean,A,Fiorentina,starter,0.649,0.649,18.0,64.90,tier
Kung-Fu Pandev,Conceicao,C,Juventus,starter,0.645,0.645,15.0,64.50,tier
Kung-Fu Pandev,Sommer,P,Inter,scommessa,0.572,0.572,14.0,57.20,tier
Kung-Fu Pandev,David,A,Juventus,scommessa,0.566,0.566,13.0,56.60,tier
Kung-Fu Pandev,Tiago Gabriel,D,Lecce,scommessa,0.522,0.522,9.0,52.20,tier
Kung-Fu Pandev,Norton-Cuffy,D,Genoa,scommessa,0.511,0.511,7.0,51.10,tier
Kung-Fu Pandev,Politano,C,Napoli,scommessa,0.483,0.483,11.0,48.30,tier
Kung-Fu Pandev,Doig,D,Sassuolo,low,0.429,0.429,6.0,42.90,tier
Kung-Fu Pandev,Veiga D.,D,Lecce,low,0.377,0.377,5.0,37.70,tier
Kung-Fu Pandev,Pezzella Giu.,D,Cremonese,low,0.357,0.357,4.0,35.70,tier
Kung-Fu Pandev,Maldini,C,Atalanta,low,0.231,0.231,3.0,23.10,tier
Kung-Fu Pandev,Martinez Jo.,P,Inter,low,0.145,0.145,1.0,14.50,tier
Kung-Fu Pandev,Di Gennaro,P,Inter,low,0.125,0.125,1.0,12.50,tier
Kung-Fu Pandev,Zaragoza,C,Rom,low,0.000,0.000,7.0,10.50,fallback_price
Kung-Fu Pandev,Bowie,A,Ver,low,0.099,0.099,6.0,9.90,tier
Kung-Fu Pandev,Bozhinov,D,Pisa,low,0.077,0.077,2.0,7.70,tier
Kung-Fu Pandev,Marchwinski,C,Lecce,low,0.061,0.061,1.0,6.10,tier
